user_id,name,age,gender,location,income,employment_status,education_level,disability_status,user_preferences
U47,User47,30,male,tamil nadu,0.8144009266544099,unemployed,graduate,True,study
U48,User48,51,male,uttar pradesh,0.3355349954467537,unemployed,primary,True,study
U49,User49,46,lgbtq+,tamil nadu,0.3420024552470933,unemployed,primary,True,study
U50,User50,45,male,rajasthan,0.7834429391770003,unemployed,postgraduate,False,employment
U51,User51,38,female,uttar pradesh,0.3608274901412722,unemployed,primary,False,health
U52,User52,43,male,maharashtra,0.20723904333835855,employed,primary,False,study
U53,User53,29,female,maharashtra,0.9532496943663485,unemployed,secondary,False,employment
U54,User54,52,lgbtq+,uttar pradesh,0.9135575827939907,employed,graduate,True,study
U55,User55,50,lgbtq+,uttar pradesh,0.5850609261968225,employed,postgraduate,False,employment
U56,User56,40,male,west bengal,0.41112163822014797,employed,postgraduate,True,employment
U57,User57,36,male,uttar pradesh,0.369396661642311,unemployed,secondary,True,health
U58,User58,24,male,uttar pradesh,0.6539240979054649,unemployed,postgraduate,False,study
U59,User59,54,female,maharashtra,0.645614670949191,employed,secondary,False,health
U60,User60,32,lgbtq+,rajasthan,0.06493250719245659,employed,primary,False,study
U61,User61,28,lgbtq+,uttar pradesh,0.8423526223447592,unemployed,secondary,False,study
U62,User62,52,female,rajasthan,0.9701379284411079,employed,postgraduate,True,health
U63,User63,32,male,tamil nadu,0.09548210716938116,employed,graduate,False,employment
U64,User64,38,male,tamil nadu,0.7255830794720074,unemployed,postgraduate,True,health
U65,User65,58,male,uttar pradesh,0.35471588078438687,unemployed,graduate,False,study
U66,User66,60,lgbtq+,rajasthan,0.09513799883117043,employed,secondary,False,employment
U67,User67,55,male,west bengal,0.0365400967136517,employed,secondary,False,health
U68,User68,36,male,uttar pradesh,0.5176199674520523,employed,postgraduate,True,employment
U69,User69,18,lgbtq+,tamil nadu,0.5681266205226263,employed,graduate,False,study
U70,User70,43,male,tamil nadu,0.5408316901859506,unemployed,graduate,False,study
U71,User71,39,male,rajasthan,0.9987838682828615,employed,graduate,True,study
U72,User72,33,female,west bengal,0.848830802290916,employed,graduate,True,study
U73,User73,42,male,west bengal,0.30272181790981395,employed,secondary,False,study
U74,User74,59,male,maharashtra,0.3382542209166355,employed,graduate,True,health
U75,User75,19,male,rajasthan,0.49872258200176367,unemployed,secondary,False,health
U76,User76,41,lgbtq+,rajasthan,0.005563088277126365,employed,secondary,False,employment
U77,User77,34,male,rajasthan,0.2521887816009929,unemployed,postgraduate,False,health
U78,User78,42,female,maharashtra,0.9589381082392266,employed,secondary,False,study
U79,User79,53,male,west bengal,0.8626507804672854,unemployed,secondary,False,study
U80,User80,58,male,rajasthan,0.5743085782293986,unemployed,secondary,True,study
U81,User81,18,lgbtq+,maharashtra,0.40200592698925813,unemployed,graduate,False,employment
U82,User82,55,female,tamil nadu,0.033714879451856,employed,primary,False,employment
U83,User83,38,lgbtq+,rajasthan,0.8805010537757345,employed,secondary,True,employment
U84,User84,37,lgbtq+,tamil nadu,0.4780348696310345,employed,postgraduate,True,employment
U85,User85,60,female,rajasthan,0.0728517750673977,unemployed,graduate,False,employment
U86,User86,58,female,west bengal,0.625415309189966,employed,secondary,False,study
U87,User87,51,lgbtq+,maharashtra,0.07413794228970093,unemployed,postgraduate,True,health
U88,User88,31,lgbtq+,west bengal,0.728129698080441,employed,secondary,False,study
U89,User89,40,male,tamil nadu,0.652899135169964,employed,primary,True,study
U90,User90,22,female,uttar pradesh,0.6045616014095866,employed,graduate,True,employment
U91,User91,18,female,maharashtra,0.9742677290511926,employed,secondary,True,health
U92,User92,41,male,uttar pradesh,0.696153630451421,employed,secondary,True,health
U93,User93,27,male,maharashtra,0.2649191216096053,employed,secondary,False,employment
U94,User94,23,lgbtq+,maharashtra,0.2567636142567011,unemployed,primary,False,employment
U95,User95,27,lgbtq+,maharashtra,0.47377761608108643,employed,secondary,True,study
U96,User96,30,lgbtq+,maharashtra,0.8214948058703602,unemployed,postgraduate,True,study
U97,User97,52,female,maharashtra,0.692218335833345,unemployed,postgraduate,False,employment
U98,User98,18,male,uttar pradesh,0.011716389407336318,unemployed,graduate,False,health
U99,User99,38,lgbtq+,rajasthan,0.5207296439916743,unemployed,secondary,False,study
U100,User100,26,lgbtq+,west bengal,0.1497350966457644,unemployed,postgraduate,True,employment
U101,User101,25,female,tamil nadu,0.7039419623819237,employed,secondary,True,study
U102,User102,28,male,maharashtra,0.9695579560386007,unemployed,graduate,True,study
U103,User103,49,lgbtq+,rajasthan,0.6941665033443414,employed,postgraduate,False,health
U104,User104,27,lgbtq+,west bengal,0.07037784071611075,employed,secondary,False,employment
U105,User105,50,lgbtq+,rajasthan,0.9435178041704245,unemployed,primary,False,health
U106,User106,53,lgbtq+,maharashtra,0.4707668818989692,employed,graduate,True,employment
U107,User107,47,male,rajasthan,0.8985452490993774,unemployed,secondary,False,health
U108,User108,39,lgbtq+,maharashtra,0.8415892812223569,employed,secondary,False,health
U109,User109,21,male,tamil nadu,0.24855431846787682,employed,postgraduate,False,health
U110,User110,37,male,tamil nadu,0.0842074962225564,unemployed,primary,True,study
U111,User111,54,female,uttar pradesh,0.9945021711319446,employed,postgraduate,True,employment
U112,User112,37,male,maharashtra,0.03845418500623259,employed,primary,True,study
U113,User113,28,male,maharashtra,0.10223705041319593,employed,secondary,False,health
U114,User114,50,lgbtq+,uttar pradesh,0.4327744974154751,employed,primary,False,health
U115,User115,56,lgbtq+,tamil nadu,0.682281553200632,unemployed,postgraduate,True,study
U116,User116,37,male,tamil nadu,0.173075669692619,employed,secondary,True,employment
U117,User117,32,male,west bengal,0.9345037674742809,employed,primary,True,health
U118,User118,36,lgbtq+,uttar pradesh,0.6811549576430145,unemployed,postgraduate,True,employment
U119,User119,48,female,maharashtra,0.07402961459052725,employed,graduate,True,employment
U120,User120,45,lgbtq+,tamil nadu,0.5536088943339629,employed,primary,True,health
U121,User121,34,female,rajasthan,0.9896511382990787,unemployed,graduate,False,employment
U122,User122,38,lgbtq+,west bengal,0.6303361063959039,unemployed,primary,False,health
U123,User123,33,male,uttar pradesh,0.4982307483856848,unemployed,primary,False,study
U124,User124,26,female,uttar pradesh,0.74244895557728,unemployed,primary,False,employment
U125,User125,31,female,west bengal,0.8726239990819885,employed,postgraduate,True,health
U126,User126,60,female,west bengal,0.4609134202439609,unemployed,secondary,True,health
U127,User127,32,female,tamil nadu,0.4537153220228565,unemployed,graduate,False,employment
U128,User128,20,female,west bengal,0.2707410784662742,employed,primary,True,study
U129,User129,34,female,west bengal,0.8029477439400987,unemployed,primary,True,employment
U130,User130,53,male,rajasthan,0.26986106711877045,employed,secondary,True,health
U131,User131,28,female,rajasthan,0.3433559675099494,employed,graduate,False,health
U132,User132,53,female,west bengal,0.9573169677446038,employed,graduate,True,health
U133,User133,20,male,rajasthan,0.6199762534170726,unemployed,secondary,True,health
U134,User134,33,female,west bengal,0.1596832251137394,unemployed,postgraduate,False,study
U135,User135,34,male,west bengal,0.6089203417874475,unemployed,primary,False,health
U136,User136,57,female,tamil nadu,0.2526227806560767,unemployed,secondary,False,employment
U137,User137,29,female,tamil nadu,0.38570204514311807,employed,graduate,True,study
U138,User138,43,male,tamil nadu,0.15936176673342284,employed,postgraduate,False,health
U139,User139,30,female,uttar pradesh,0.6659599643432099,unemployed,secondary,True,study
U140,User140,31,male,tamil nadu,0.37084169141459605,unemployed,secondary,False,health
U141,User141,44,male,tamil nadu,0.2019455020739624,unemployed,graduate,True,study
U142,User142,51,female,tamil nadu,0.4539108082616619,unemployed,graduate,True,employment
U143,User143,56,female,tamil nadu,0.18902234543484156,employed,primary,True,employment
U144,User144,29,female,rajasthan,0.710656486087618,employed,postgraduate,False,study
U145,User145,59,lgbtq+,uttar pradesh,0.9648677671056246,unemployed,secondary,False,employment
U146,User146,54,male,west bengal,0.30260758787354625,employed,graduate,False,study
U147,User147,27,lgbtq+,maharashtra,0.8881225143313646,unemployed,postgraduate,False,health
U148,User148,28,lgbtq+,west bengal,0.7334201108976143,employed,postgraduate,True,study
U149,User149,32,lgbtq+,rajasthan,0.3865587182743386,employed,primary,True,study
U150,User150,44,male,maharashtra,0.3970762241368922,unemployed,secondary,True,employment
U151,User151,39,male,uttar pradesh,0.40452758058885263,unemployed,postgraduate,True,employment
U152,User152,30,female,rajasthan,0.9511959104771052,employed,postgraduate,True,study
U153,User153,35,lgbtq+,maharashtra,0.44808722461243705,employed,postgraduate,True,study
U154,User154,52,lgbtq+,rajasthan,0.06813259585682216,unemployed,graduate,False,study
U155,User155,44,lgbtq+,west bengal,0.9109004048606977,unemployed,secondary,False,health
U156,User156,49,male,uttar pradesh,0.9595332014699781,employed,primary,False,employment
U157,User157,42,female,maharashtra,0.6034448291762492,employed,primary,True,employment
U158,User158,39,male,west bengal,0.16161016089624924,unemployed,graduate,False,study
U159,User159,27,male,uttar pradesh,0.2488067633024548,employed,postgraduate,True,employment
U160,User160,38,lgbtq+,tamil nadu,0.6198259210998519,employed,primary,False,employment
U161,User161,60,male,tamil nadu,0.4516772429386723,employed,graduate,False,study
U162,User162,58,female,maharashtra,0.5055730680237677,employed,secondary,True,health
U163,User163,58,male,rajasthan,0.5808736664394094,employed,postgraduate,False,health
U164,User164,31,lgbtq+,maharashtra,0.8033258897840952,employed,postgraduate,False,employment
U165,User165,39,lgbtq+,maharashtra,0.24498674153638753,unemployed,graduate,True,employment
U166,User166,27,lgbtq+,rajasthan,0.4463996984677429,unemployed,secondary,False,employment
U167,User167,50,lgbtq+,uttar pradesh,0.859818701477914,employed,primary,True,health
U168,User168,48,male,west bengal,0.9537503084909665,employed,graduate,False,employment
U169,User169,35,lgbtq+,rajasthan,0.3954181262524087,unemployed,graduate,True,study
U170,User170,41,lgbtq+,west bengal,0.6754832496783071,unemployed,graduate,False,health
U171,User171,33,female,tamil nadu,0.3129433100961312,unemployed,postgraduate,True,health
U172,User172,45,lgbtq+,rajasthan,0.1595607568331179,unemployed,graduate,True,employment
U173,User173,41,male,uttar pradesh,0.24284959495680963,unemployed,primary,False,employment
U174,User174,26,male,west bengal,0.5720621445601651,unemployed,primary,True,health
U175,User175,46,female,uttar pradesh,0.5313964810683373,unemployed,graduate,False,health
U176,User176,55,male,rajasthan,0.9202183806327093,unemployed,graduate,False,health
U177,User177,40,female,maharashtra,0.5991642791226474,unemployed,postgraduate,False,employment
U178,User178,31,male,uttar pradesh,0.5154175197507738,employed,primary,True,health
U179,User179,37,female,west bengal,0.22879713143914474,unemployed,graduate,False,study
U180,User180,37,female,west bengal,0.20378444506424778,employed,secondary,False,study
U181,User181,28,lgbtq+,maharashtra,0.2055969422473418,employed,postgraduate,True,study
U182,User182,48,male,west bengal,0.8596286378809617,unemployed,secondary,True,health
U183,User183,35,lgbtq+,rajasthan,0.39247342316301076,unemployed,primary,False,health
U184,User184,35,male,maharashtra,0.17438930468153985,unemployed,graduate,False,health
U185,User185,46,lgbtq+,west bengal,0.3746085921468175,unemployed,postgraduate,False,employment
U186,User186,46,female,west bengal,0.9407989332578947,employed,postgraduate,False,health
U187,User187,45,female,west bengal,0.5015266092477025,unemployed,graduate,False,health
U188,User188,36,lgbtq+,uttar pradesh,0.25674515641808565,unemployed,secondary,False,employment
U189,User189,53,female,west bengal,0.09116626823110441,unemployed,secondary,False,study
U190,User190,45,lgbtq+,tamil nadu,0.7050167717098439,unemployed,postgraduate,True,health
U191,User191,25,male,uttar pradesh,0.6602258751408766,unemployed,primary,True,health
U192,User192,19,female,rajasthan,0.2624921348229776,unemployed,secondary,False,health
U193,User193,45,lgbtq+,tamil nadu,0.6522316288141585,employed,postgraduate,True,study
U194,User194,34,lgbtq+,tamil nadu,0.810169806066931,unemployed,secondary,True,study
U195,User195,43,lgbtq+,rajasthan,0.3432604247317602,unemployed,primary,False,employment
U196,User196,19,male,west bengal,0.36584272474071383,employed,postgraduate,True,study
U197,User197,42,lgbtq+,tamil nadu,0.18025583148297847,employed,postgraduate,True,employment
U198,User198,21,male,maharashtra,0.8062040820855331,unemployed,primary,True,employment
U199,User199,59,female,tamil nadu,0.9792809823007265,unemployed,secondary,False,health
U200,User200,45,lgbtq+,uttar pradesh,0.7691665414071159,employed,secondary,False,study
U201,User201,19,female,uttar pradesh,0.023235311225959423,employed,secondary,False,health
U202,User202,30,male,west bengal,0.19414705483077196,employed,graduate,True,study
U203,User203,48,lgbtq+,maharashtra,0.9814215493159347,employed,graduate,False,employment
U204,User204,40,male,maharashtra,0.6594560268482507,employed,postgraduate,False,study
U205,User205,58,female,west bengal,0.34167686731644237,unemployed,postgraduate,True,health
U206,User206,36,female,uttar pradesh,0.09968615626022416,employed,postgraduate,True,study
U207,User207,25,lgbtq+,maharashtra,0.33911045606524476,unemployed,graduate,True,study
U208,User208,32,lgbtq+,rajasthan,0.33890472937586297,unemployed,graduate,False,study
U209,User209,47,female,west bengal,0.567863330404342,unemployed,secondary,True,employment
U210,User210,53,female,tamil nadu,0.13726610711815806,employed,graduate,True,health
U211,User211,47,lgbtq+,uttar pradesh,0.2966027211359083,employed,graduate,False,study
U212,User212,58,lgbtq+,west bengal,0.6632112271878582,unemployed,postgraduate,False,study
U213,User213,46,female,west bengal,0.2657245924879434,unemployed,postgraduate,True,health
U214,User214,54,lgbtq+,uttar pradesh,0.8214136122367669,unemployed,postgraduate,False,employment
U215,User215,39,male,maharashtra,0.99993059018428,employed,postgraduate,True,employment
U216,User216,28,male,maharashtra,0.8042309704220124,unemployed,graduate,True,health
U217,User217,44,lgbtq+,uttar pradesh,0.026528982174921115,employed,graduate,True,health
U218,User218,35,male,west bengal,0.44387245537577674,unemployed,postgraduate,True,employment
U219,User219,57,male,west bengal,0.11746866740182395,employed,graduate,False,study
U220,User220,35,female,tamil nadu,0.44704751646235863,unemployed,secondary,False,study
U221,User221,39,female,west bengal,0.8999635619323784,unemployed,primary,True,health
U222,User222,39,female,rajasthan,0.32924468918449284,unemployed,postgraduate,False,employment
U223,User223,28,lgbtq+,maharashtra,0.7733155506831496,unemployed,graduate,True,health
U224,User224,35,male,rajasthan,0.8135513863828578,unemployed,postgraduate,False,health
U225,User225,52,male,tamil nadu,0.2236122515749594,employed,postgraduate,True,health
U226,User226,22,female,west bengal,0.9595795859141372,employed,primary,False,health
U227,User227,38,lgbtq+,tamil nadu,0.582721139662456,unemployed,secondary,False,study
U228,User228,48,female,west bengal,0.6137119966920216,unemployed,primary,True,study
U229,User229,51,female,rajasthan,0.1404611276980224,unemployed,graduate,True,employment
U230,User230,19,male,west bengal,0.2119160719366834,unemployed,primary,True,study
U231,User231,31,lgbtq+,west bengal,0.5703524690091325,employed,postgraduate,True,employment
U232,User232,20,lgbtq+,uttar pradesh,0.044310200225002094,unemployed,postgraduate,True,employment
U233,User233,32,male,rajasthan,0.6928872395622434,employed,graduate,False,employment
U234,User234,39,female,uttar pradesh,0.26866205843609886,unemployed,secondary,True,health
U235,User235,45,lgbtq+,rajasthan,0.19118656351105548,employed,postgraduate,False,study
U236,User236,57,female,tamil nadu,0.10069362054759132,unemployed,primary,False,health
U237,User237,44,lgbtq+,rajasthan,0.8175698559844349,unemployed,secondary,False,employment
U238,User238,49,female,rajasthan,0.09771072954575842,employed,secondary,False,health
U239,User239,28,female,tamil nadu,0.9955856358305148,unemployed,graduate,True,study
U240,User240,25,female,tamil nadu,0.0160772779856237,unemployed,secondary,True,employment
U241,User241,48,male,rajasthan,0.16211847100103574,unemployed,secondary,False,health
U242,User242,50,male,rajasthan,0.8436182043843352,employed,secondary,True,employment
U243,User243,46,lgbtq+,tamil nadu,0.8991970506501237,employed,primary,False,study
U244,User244,42,male,rajasthan,0.7864297303097043,employed,postgraduate,False,employment
U245,User245,50,female,uttar pradesh,0.9062967279215938,unemployed,graduate,False,study
U246,User246,60,lgbtq+,uttar pradesh,0.18726434580237153,employed,postgraduate,True,employment
U247,User247,53,male,west bengal,0.8244591347520035,unemployed,graduate,True,study
U248,User248,59,female,maharashtra,0.3946748906174928,employed,primary,True,health
U249,User249,42,lgbtq+,tamil nadu,0.05051747749796552,unemployed,primary,False,employment
U250,User250,26,male,uttar pradesh,0.6650513798444031,unemployed,postgraduate,False,employment
U251,User251,58,female,maharashtra,0.7609742852274993,unemployed,postgraduate,True,health
U252,User252,58,lgbtq+,rajasthan,0.3505382983570501,unemployed,secondary,True,employment
U253,User253,48,female,tamil nadu,0.026424992589229934,employed,postgraduate,True,employment
U254,User254,51,female,west bengal,0.23998550152418996,unemployed,primary,False,employment
U255,User255,41,female,maharashtra,0.1033696943021111,unemployed,primary,False,employment
U256,User256,40,male,west bengal,0.10778737462565262,employed,graduate,True,study
U257,User257,56,female,tamil nadu,0.16263889862473252,unemployed,postgraduate,False,employment
U258,User258,27,male,west bengal,0.28345592223297555,employed,secondary,True,employment
U259,User259,50,male,maharashtra,0.40807407178605914,unemployed,graduate,True,employment
U260,User260,52,lgbtq+,uttar pradesh,0.33794567259519237,employed,graduate,False,employment
U261,User261,57,female,uttar pradesh,0.5840490612270283,employed,primary,False,study
U262,User262,35,female,west bengal,0.3171735130057581,employed,primary,True,employment
U263,User263,51,female,uttar pradesh,0.1908512565376987,unemployed,primary,True,employment
U264,User264,46,lgbtq+,tamil nadu,0.6222398935460322,unemployed,postgraduate,True,health
U265,User265,28,female,rajasthan,0.9928398811281823,unemployed,graduate,False,health
U266,User266,23,male,rajasthan,0.5519965552041938,employed,postgraduate,False,employment
U267,User267,41,male,west bengal,0.7600945658684031,employed,secondary,True,study
U268,User268,39,female,uttar pradesh,0.0832294601953999,employed,secondary,False,health
U269,User269,60,male,uttar pradesh,0.8175268294069618,unemployed,primary,False,study
U270,User270,38,male,tamil nadu,0.33397002100794027,unemployed,primary,True,study
U271,User271,23,lgbtq+,maharashtra,0.24831816241517296,unemployed,graduate,True,health
U272,User272,55,lgbtq+,rajasthan,0.8698071869150651,unemployed,primary,True,study
U273,User273,46,female,tamil nadu,0.9568585250885513,employed,graduate,False,employment
U274,User274,51,lgbtq+,rajasthan,0.35026132649624403,unemployed,primary,True,study
U275,User275,54,lgbtq+,tamil nadu,0.5978599251938214,employed,graduate,False,study
U276,User276,60,male,maharashtra,0.41450363566237125,unemployed,primary,True,health
U277,User277,48,male,maharashtra,0.006821433175460069,employed,primary,True,health
U278,User278,23,lgbtq+,maharashtra,0.45479822360092664,unemployed,graduate,True,employment
U279,User279,22,male,uttar pradesh,0.02444020138941015,employed,secondary,True,study
U280,User280,22,lgbtq+,maharashtra,0.8520367932923755,employed,postgraduate,False,health
U281,User281,47,lgbtq+,maharashtra,0.3597364128877927,unemployed,primary,False,employment
U282,User282,49,female,uttar pradesh,0.518898897533113,employed,graduate,False,employment
U283,User283,18,lgbtq+,west bengal,0.21347426807318037,unemployed,primary,False,employment
U284,User284,28,male,maharashtra,0.6905315396596695,employed,graduate,True,study
U285,User285,46,lgbtq+,uttar pradesh,0.458404655846925,unemployed,primary,False,health
U286,User286,32,male,uttar pradesh,0.9623600455243297,employed,primary,False,employment
U287,User287,37,lgbtq+,west bengal,0.4893910913377489,unemployed,primary,True,health
U288,User288,21,female,rajasthan,0.6933671642225603,employed,secondary,False,study
U289,User289,45,female,maharashtra,0.9265931132573604,employed,primary,False,study
U290,User290,37,female,tamil nadu,0.9004749587717582,unemployed,postgraduate,True,employment
U291,User291,41,lgbtq+,tamil nadu,0.34601343743165,employed,secondary,False,study
U292,User292,51,female,tamil nadu,0.7679644251335362,employed,postgraduate,False,employment
U293,User293,39,female,tamil nadu,0.5216434425691859,unemployed,secondary,True,health
U294,User294,50,female,rajasthan,0.5917452082460279,unemployed,postgraduate,False,health
U295,User295,43,female,maharashtra,0.43157584329015547,unemployed,graduate,True,health
U296,User296,48,female,rajasthan,0.08971304192709513,unemployed,secondary,True,health
U297,User297,55,male,maharashtra,0.3925892174228899,employed,primary,True,health
U298,User298,26,male,rajasthan,0.4143968930431239,employed,primary,True,study
U299,User299,23,female,west bengal,0.1027814836552502,employed,secondary,False,employment
U300,User300,56,female,maharashtra,0.8643384108935536,unemployed,graduate,True,study
U301,User301,41,male,west bengal,0.1473778950885235,unemployed,postgraduate,False,study
U302,User302,36,lgbtq+,uttar pradesh,0.9829474390207761,employed,postgraduate,False,employment
U303,User303,20,male,uttar pradesh,0.2886865191392457,unemployed,secondary,True,study
U304,User304,23,male,tamil nadu,0.9922262257772414,employed,primary,True,health
U305,User305,20,female,maharashtra,0.23308896475906404,employed,secondary,True,study
U306,User306,46,lgbtq+,tamil nadu,0.5220874526553833,employed,postgraduate,False,health
U307,User307,38,male,west bengal,0.30867350104466157,employed,graduate,False,study
U308,User308,60,male,tamil nadu,0.509209241374699,unemployed,primary,True,health
U309,User309,51,male,west bengal,0.036146141783021786,unemployed,primary,True,health
U310,User310,51,female,west bengal,0.4806272887068124,unemployed,primary,False,health
U311,User311,42,female,rajasthan,0.32043099824850757,unemployed,postgraduate,False,health
U312,User312,53,male,tamil nadu,0.06439562393636705,unemployed,graduate,True,employment
U313,User313,51,female,west bengal,0.9555663303912652,employed,secondary,True,study
U314,User314,37,female,tamil nadu,0.1216012210454649,unemployed,primary,True,health
U315,User315,24,female,maharashtra,0.6726766362493305,unemployed,secondary,False,employment
U316,User316,54,lgbtq+,rajasthan,0.8011158503842223,unemployed,graduate,False,employment
U317,User317,54,female,tamil nadu,0.1439824244669267,unemployed,graduate,True,health
U318,User318,56,male,tamil nadu,0.5660682065314928,unemployed,primary,False,health
U319,User319,19,lgbtq+,rajasthan,0.5495998309303696,unemployed,primary,True,employment
U320,User320,53,male,tamil nadu,0.79160474513698,unemployed,graduate,True,employment
U321,User321,41,lgbtq+,tamil nadu,0.9292926503660522,employed,secondary,True,employment
U322,User322,46,lgbtq+,tamil nadu,0.3020332675323553,unemployed,secondary,False,employment
U323,User323,20,lgbtq+,tamil nadu,0.12642735143843606,employed,postgraduate,False,study
U324,User324,46,lgbtq+,rajasthan,0.5057522863370136,unemployed,graduate,False,study
U325,User325,53,male,west bengal,0.45170662948625334,unemployed,secondary,True,health
U326,User326,44,female,maharashtra,0.6043508900609628,employed,secondary,True,study
U327,User327,36,lgbtq+,tamil nadu,0.6338502077361953,unemployed,secondary,False,employment
U328,User328,58,female,rajasthan,0.5320591696154194,unemployed,graduate,False,employment
U329,User329,40,male,uttar pradesh,0.8307443103608186,unemployed,secondary,False,health
U330,User330,59,female,uttar pradesh,0.7348182973868144,employed,primary,True,study
U331,User331,26,female,uttar pradesh,0.8721673292126956,employed,primary,True,health
U332,User332,32,male,tamil nadu,0.8428661673845653,employed,secondary,True,study
U333,User333,32,male,west bengal,0.5214907326320759,unemployed,graduate,True,study
U334,User334,40,male,rajasthan,0.42033933683050634,employed,secondary,False,employment
U335,User335,34,lgbtq+,uttar pradesh,0.32091290425873226,unemployed,graduate,True,health
U336,User336,33,lgbtq+,uttar pradesh,0.8130266623583082,employed,graduate,True,employment
U337,User337,45,male,uttar pradesh,0.5914837951960774,unemployed,graduate,False,employment
U338,User338,20,lgbtq+,rajasthan,0.9569744653426341,unemployed,postgraduate,True,health
U339,User339,45,female,rajasthan,0.04733697291321569,unemployed,postgraduate,True,health
U340,User340,43,lgbtq+,west bengal,0.8134601608618364,unemployed,postgraduate,False,health
U341,User341,59,lgbtq+,tamil nadu,0.5617184969379488,employed,graduate,True,study
U342,User342,55,female,uttar pradesh,0.9207245216807546,employed,secondary,True,employment
U343,User343,30,female,rajasthan,0.5793230620015067,unemployed,graduate,False,study
U344,User344,25,lgbtq+,rajasthan,0.060806940414280246,employed,primary,False,health
U345,User345,35,female,maharashtra,0.40177452617633325,employed,secondary,False,study
U346,User346,47,lgbtq+,uttar pradesh,0.3968160624658309,unemployed,primary,False,health
U347,User347,54,lgbtq+,rajasthan,0.9599810491181022,employed,secondary,False,employment
U348,User348,45,lgbtq+,west bengal,0.7397271647806754,employed,postgraduate,False,employment
U349,User349,51,male,uttar pradesh,0.7657018278203176,unemployed,graduate,False,employment
U350,User350,52,male,west bengal,0.44055471623951303,unemployed,primary,False,study
U351,User351,22,female,uttar pradesh,0.5003451198694796,unemployed,graduate,True,study
